employee_id,year_month,org_unit,tasks,hours,velocity,quality_mean,on_time_ratio,customer_impact
153,2013-03,IT,310,486.4,249,0.907,0.957,259
153,2013-04,IT,300,557.8,272,0.784,0.866,403
153,2013-05,IT,310,337.7,487,0.789,0.804,478
153,2013-06,IT,300,548.4,406,0.844,0.871,579
153,2013-07,IT,310,410.9,273,0.938,0.866,644
153,2013-08,IT,310,452.2,185,0.89,0.838,574
153,2013-09,IT,300,453.8,506,0.798,0.836,561
153,2013-10,IT,310,444.4,479,0.807,0.921,371
153,2013-11,IT,300,563.6,432,0.873,0.942,661
153,2013-12,IT,310,567.4,131,0.8,0.942,819
153,2014-01,IT,310,502.7,243,0.941,0.891,733
153,2014-02,IT,280,365.0,208,0.883,0.824,476
153,2014-03,IT,310,460.5,214,0.842,0.911,659
153,2014-04,IT,300,553.9,636,0.773,0.86,210
153,2014-05,IT,310,547.4,298,0.899,0.868,644
153,2014-06,IT,300,466.8,125,0.726,0.85,908
153,2014-07,IT,310,601.9,187,0.857,0.929,319
153,2014-08,IT,310,392.1,374,0.801,0.803,797
153,2014-09,IT,300,474.9,315,0.752,1.0,336
153,2014-10,IT,310,347.3,447,0.841,0.906,301
153,2014-11,IT,300,534.0,346,0.811,0.991,302
153,2014-12,IT,310,497.7,330,0.81,0.857,624
154,2005-01,Marketing,310,569.5,170,0.74,0.925,518
154,2005-02,Marketing,280,378.9,332,0.866,0.864,178
154,2005-03,Marketing,310,314.2,192,0.893,0.864,676
154,2005-04,Marketing,300,486.0,341,0.852,0.964,751
154,2005-05,Marketing,310,484.0,220,0.848,0.879,910
154,2005-06,Marketing,300,386.5,0,0.817,0.901,407
154,2005-07,Marketing,310,570.0,364,0.863,0.936,951
154,2005-08,Marketing,310,530.4,403,0.839,0.871,1127
154,2005-09,Marketing,300,535.1,125,0.835,0.883,798
154,2005-10,Marketing,310,499.2,40,0.875,0.873,47
154,2005-11,Marketing,300,426.0,73,0.781,0.904,633
154,2005-12,Marketing,310,506.2,335,0.89,0.854,637
154,2006-01,Marketing,310,354.1,464,0.853,0.808,1191
154,2006-02,Marketing,280,548.6,286,0.833,0.913,653
154,2006-03,Marketing,310,327.4,253,0.696,0.877,563
154,2006-04,Marketing,300,359.0,104,0.81,0.942,671
154,2006-05,Marketing,310,430.1,4,0.733,0.911,241
154,2006-06,Marketing,300,388.5,364,0.862,0.881,967
154,2006-07,Marketing,310,516.0,295,0.815,0.889,816
154,2006-08,Marketing,310,611.3,0,0.777,0.94,287
154,2006-09,Marketing,300,311.0,317,0.896,0.941,206
154,2006-10,Marketing,310,430.8,215,0.802,0.82,951
154,2006-11,Marketing,300,351.7,118,0.86,0.89,793
154,2006-12,Marketing,310,616.9,206,0.84,0.933,370
154,2007-01,Marketing,310,581.8,354,0.855,0.901,634
154,2007-02,Marketing,280,471.2,437,0.851,0.889,323
154,2007-03,Marketing,310,354.8,361,0.883,0.826,835
154,2007-04,Marketing,300,594.1,620,0.912,0.89,314
154,2007-05,Marketing,310,355.0,191,0.946,0.883,665
154,2007-06,Marketing,300,398.6,235,0.813,0.971,798
154,2007-07,Marketing,310,484.8,16,0.887,0.952,381
154,2007-08,Marketing,310,450.8,444,0.876,0.899,754
154,2007-09,Marketing,300,409.6,205,0.902,0.866,481
154,2007-10,Marketing,310,320.0,142,0.939,0.908,615
154,2007-11,Marketing,300,423.0,392,0.92,0.888,701
154,2007-12,Marketing,310,575.6,190,0.846,0.936,385
154,2008-01,Marketing,310,523.0,117,0.81,0.963,405
154,2008-02,Marketing,290,456.2,422,0.792,0.967,708
154,2008-03,Marketing,310,451.1,214,0.791,0.886,712
154,2008-04,Marketing,300,480.9,321,0.849,0.846,683
154,2008-05,Marketing,310,514.0,237,0.883,0.848,995
154,2008-06,Marketing,300,351.3,372,0.799,0.934,693
154,2008-07,Marketing,310,531.6,477,0.81,0.964,804
154,2008-08,Marketing,310,486.1,532,0.807,0.91,678
154,2008-09,Marketing,300,467.4,398,0.813,0.836,402
154,2008-10,Marketing,310,324.2,71,0.899,0.823,704
154,2008-11,Marketing,300,582.2,431,0.839,0.84,739
154,2008-12,Marketing,310,412.3,382,0.859,0.847,586
154,2009-01,Marketing,310,435.4,238,0.831,0.82,692
154,2009-02,Marketing,280,456.6,72,0.77,0.813,995
154,2009-03,Marketing,310,438.8,335,0.926,1.0,441
154,2009-04,Marketing,300,383.1,117,0.83,0.809,912
154,2009-05,Marketing,310,613.1,245,0.752,0.972,509
154,2009-06,Marketing,300,447.7,224,0.844,0.837,888
154,2009-07,Marketing,310,492.6,398,0.923,0.817,850
154,2009-08,Marketing,310,463.8,345,0.875,0.919,636
154,2009-09,Marketing,300,488.1,261,0.822,0.994,583
154,2009-10,Marketing,310,506.6,308,0.867,0.861,855
154,2009-11,Marketing,300,557.5,380,0.786,0.893,956
154,2009-12,Marketing,310,607.4,382,0.773,0.808,786
154,2010-01,Marketing,310,585.9,219,0.829,0.914,1244
154,2010-02,Marketing,280,408.2,281,0.818,0.906,815
154,2010-03,Marketing,310,613.4,428,0.901,0.861,820
154,2010-04,Marketing,300,466.9,88,0.832,0.913,694
154,2010-05,Marketing,310,528.7,86,0.796,0.905,505
154,2010-06,Marketing,300,374.7,452,0.789,0.917,625
154,2010-07,Marketing,310,574.2,328,0.815,0.921,1116
154,2010-08,Marketing,310,409.2,508,0.803,0.828,699
154,2010-09,Marketing,300,596.6,363,0.886,0.895,1023
154,2010-10,Marketing,310,530.5,350,0.862,0.96,633
154,2010-11,Marketing,300,326.1,256,0.821,0.908,319
154,2010-12,Marketing,310,509.6,460,0.846,0.887,519
154,2011-01,Marketing,310,433.7,308,0.742,0.881,675
154,2011-02,Marketing,280,557.9,11,0.843,0.9,410
154,2011-03,Marketing,310,457.1,314,0.848,0.925,1143
154,2011-04,Marketing,300,320.2,165,0.917,0.889,547
154,2011-05,Marketing,310,521.5,372,0.824,0.946,775
154,2011-06,Marketing,300,514.1,133,0.857,0.964,865
154,2011-07,Marketing,310,320.6,312,0.898,0.96,1132
154,2011-08,Marketing,310,525.4,230,0.913,0.837,906
154,2011-09,Marketing,300,405.3,433,0.788,0.915,880
154,2011-10,Marketing,310,490.1,297,0.858,1.0,394
154,2011-11,Marketing,300,520.7,140,0.973,0.94,485
154,2011-12,Marketing,310,485.7,114,0.809,0.845,656
154,2012-01,Marketing,310,395.0,313,0.916,0.884,567
154,2012-02,Marketing,290,547.0,537,0.872,0.889,782
154,2012-03,Marketing,310,572.6,329,0.834,0.842,475
154,2012-04,Marketing,300,302.0,325,0.853,0.905,545
154,2012-05,Marketing,310,543.6,230,0.859,0.85,805
154,2012-06,Marketing,300,565.6,86,0.826,0.883,853
154,2012-07,Marketing,310,518.7,164,0.723,0.873,924
154,2012-08,Marketing,310,388.7,151,0.832,0.906,1021
154,2012-09,Marketing,300,589.0,197,0.864,0.934,794
154,2012-10,Marketing,310,452.0,617,0.77,0.896,627
154,2012-11,Marketing,300,517.8,109,0.827,0.884,486
154,2012-12,Marketing,310,513.4,111,0.808,0.89,700
154,2013-01,Marketing,310,577.6,180,0.863,0.914,396
154,2013-02,Marketing,280,441.8,0,0.881,0.947,798
154,2013-03,Marketing,310,408.2,71,0.959,0.833,360
154,2013-04,Marketing,300,496.5,83,0.766,0.857,137
154,2013-05,Marketing,310,363.9,213,0.826,0.915,591
154,2013-06,Marketing,300,481.7,340,0.824,0.86,567
154,2013-07,Marketing,310,475.6,192,0.88,0.851,627
154,2013-08,Marketing,310,348.9,145,0.819,0.853,410
154,2013-09,Marketing,300,405.8,511,0.865,0.902,942
154,2013-10,Marketing,310,357.5,489,0.818,0.915,792
154,2013-11,Marketing,300,489.0,219,0.891,0.881,506
154,2013-12,Marketing,310,318.4,361,0.782,0.857,197
154,2014-01,Marketing,310,428.1,446,1.0,0.914,1034
154,2014-02,Marketing,280,286.4,271,0.834,0.899,558
154,2014-03,Marketing,310,503.2,558,0.875,0.866,786
154,2014-04,Marketing,300,328.0,89,0.904,0.947,697
154,2014-05,Marketing,310,472.9,440,0.818,0.909,980
154,2014-06,Marketing,300,367.3,218,0.86,0.892,1207
154,2014-07,Marketing,310,474.0,627,0.917,0.914,140
154,2014-08,Marketing,310,405.8,113,0.749,0.961,357
154,2014-09,Marketing,300,432.1,204,0.851,0.899,788
154,2014-10,Marketing,310,421.7,40,0.934,0.844,376
154,2014-11,Marketing,300,348.4,261,0.909,0.937,712
154,2014-12,Marketing,310,357.6,249,0.941,0.866,638
155,2005-01,Operations,310,502.7,280,0.789,0.891,601
155,2005-02,Operations,280,419.1,346,0.91,0.733,629
155,2005-03,Operations,310,568.6,569,0.795,0.901,400
155,2005-04,Operations,300,439.3,642,0.763,0.839,831
155,2005-05,Operations,310,517.5,280,0.767,0.975,583
155,2005-06,Operations,300,518.7,347,0.741,0.868,386
155,2005-07,Operations,310,530.9,206,0.826,0.86,612
155,2005-08,Operations,310,407.7,433,0.888,0.932,686
155,2005-09,Operations,300,400.3,235,0.782,0.896,496
155,2005-10,Operations,310,378.6,652,0.988,0.946,739
155,2005-11,Operations,300,362.2,266,0.786,0.867,954
155,2005-12,Operations,310,489.5,275,0.793,0.889,197
155,2006-01,Operations,310,370.0,469,0.756,0.839,1063
155,2006-02,Operations,280,289.7,567,0.785,0.991,383
155,2006-03,Operations,310,596.8,77,0.802,0.912,560
155,2006-04,Operations,300,314.4,215,0.833,0.886,559
155,2006-05,Operations,310,348.8,240,0.822,0.878,1058
155,2006-06,Operations,300,502.1,331,0.815,0.923,534
155,2006-07,Operations,310,532.2,272,0.835,0.955,573
155,2006-08,Operations,310,359.3,111,1.0,0.859,1123
155,2006-09,Operations,300,429.2,186,0.825,0.931,576
155,2006-10,Operations,310,444.8,99,0.792,0.92,267
155,2006-11,Operations,300,455.3,369,0.902,0.845,1119
155,2006-12,Operations,310,355.5,160,0.839,0.864,262
155,2007-01,Operations,310,542.3,320,0.847,0.853,433
155,2007-02,Operations,280,384.8,383,0.876,0.838,213
155,2007-03,Operations,310,535.5,323,0.763,0.956,0
155,2007-04,Operations,300,503.9,468,0.842,0.892,851
155,2007-05,Operations,310,321.5,256,0.875,0.996,86
155,2007-06,Operations,300,394.4,283,0.796,0.903,624
155,2007-07,Operations,310,362.8,429,0.823,0.963,915
155,2007-08,Operations,310,506.0,423,0.692,0.794,921
155,2007-09,Operations,300,466.2,520,0.896,0.823,786
155,2007-10,Operations,310,379.9,293,0.753,0.95,772
155,2007-11,Operations,300,397.0,213,0.876,0.861,483
155,2007-12,Operations,310,373.0,225,0.871,0.911,511
155,2008-01,Operations,310,401.6,338,0.814,0.939,470
155,2008-02,Operations,290,494.1,281,0.847,0.981,548
155,2008-03,Operations,310,580.9,307,0.767,0.978,1100
155,2008-04,Operations,300,576.5,228,0.783,0.941,767
155,2008-05,Operations,310,593.8,202,0.847,0.893,794
155,2008-06,Operations,300,572.0,467,0.707,0.993,754
155,2008-07,Operations,310,351.4,324,0.869,0.912,712
155,2008-08,Operations,310,611.2,599,0.85,0.957,1192
155,2008-09,Operations,300,568.4,375,0.72,0.88,1139
155,2008-10,Operations,310,537.4,134,0.817,0.841,537
155,2008-11,Operations,300,398.7,242,0.835,0.798,788
155,2008-12,Operations,310,582.3,55,0.894,0.933,741
155,2009-01,Operations,310,331.3,375,0.882,0.911,1318
155,2009-02,Operations,280,367.0,538,0.822,0.88,813
155,2009-03,Operations,310,470.8,610,0.785,0.963,800
155,2009-04,Operations,300,338.2,182,0.771,0.858,895
155,2009-05,Operations,310,476.3,463,0.839,0.845,739
155,2009-06,Operations,300,340.6,67,0.794,0.859,328
155,2009-07,Operations,310,358.5,383,0.909,0.94,575
155,2009-08,Operations,310,386.5,615,0.86,0.957,300
155,2009-09,Operations,300,309.0,267,0.889,0.98,446
155,2009-10,Operations,310,613.5,405,0.76,0.857,623
155,2009-11,Operations,300,419.9,710,0.766,0.877,717
155,2009-12,Operations,310,595.5,436,0.769,0.832,675
155,2010-01,Operations,310,408.2,227,0.782,0.86,290
155,2010-02,Operations,280,477.5,256,0.898,1.0,795
155,2010-03,Operations,310,480.5,499,0.821,0.913,829
155,2010-04,Operations,300,595.7,473,0.871,0.863,784
155,2010-05,Operations,310,492.1,454,0.805,0.835,303
155,2010-06,Operations,300,402.2,172,0.887,0.934,851
155,2010-07,Operations,310,311.3,276,0.772,0.949,1018
155,2010-08,Operations,310,527.6,673,0.846,0.89,674
155,2010-09,Operations,300,453.1,107,0.846,0.892,565
155,2010-10,Operations,310,508.9,491,0.83,0.843,667
155,2010-11,Operations,300,522.5,329,0.825,0.917,294
155,2010-12,Operations,310,588.2,325,0.814,0.852,142
155,2011-01,Operations,310,567.5,269,0.849,0.913,825
155,2011-02,Operations,280,293.5,310,0.955,0.912,920
155,2011-03,Operations,310,507.8,202,0.974,0.969,330
155,2011-04,Operations,300,539.0,597,0.868,0.808,462
155,2011-05,Operations,310,325.8,570,0.861,0.885,457
155,2011-06,Operations,300,365.3,311,0.841,0.93,671
155,2011-07,Operations,310,347.8,473,0.892,1.0,496
155,2011-08,Operations,310,551.5,539,0.894,0.908,423
155,2011-09,Operations,300,337.2,162,0.739,0.938,428
155,2011-10,Operations,310,517.4,360,0.879,0.932,406
155,2011-11,Operations,300,306.5,392,0.884,0.922,839
155,2011-12,Operations,310,407.7,403,0.843,0.845,213
155,2012-01,Operations,310,545.9,226,0.91,0.894,442
155,2012-02,Operations,290,299.8,348,0.804,0.871,515
155,2012-03,Operations,310,593.2,313,0.802,0.862,732
155,2012-04,Operations,300,407.1,414,0.924,0.844,570
155,2012-05,Operations,310,490.9,303,0.943,0.93,485
155,2012-06,Operations,300,392.2,160,0.762,0.933,554
155,2012-07,Operations,310,361.3,333,0.815,0.965,289
155,2012-08,Operations,310,594.7,376,0.76,0.862,864
155,2012-09,Operations,300,465.2,452,0.749,1.0,793
155,2012-10,Operations,310,444.6,280,0.831,1.0,379
155,2012-11,Operations,300,401.0,280,0.84,0.934,749
155,2012-12,Operations,310,315.3,460,0.876,0.904,495
155,2013-01,Operations,310,349.8,297,0.827,0.901,434
155,2013-02,Operations,280,551.5,457,0.871,0.89,533
155,2013-03,Operations,310,583.9,206,0.869,0.961,378
155,2013-04,Operations,300,310.5,496,0.786,0.908,295
155,2013-05,Operations,310,560.3,557,0.756,0.818,642
155,2013-06,Operations,300,548.1,256,0.812,0.937,924
155,2013-07,Operations,310,374.0,488,0.828,0.869,282
155,2013-08,Operations,310,430.9,321,0.908,0.853,1413
155,2013-09,Operations,300,303.9,179,0.797,0.896,958
155,2013-10,Operations,310,553.5,148,0.936,0.869,449
155,2013-11,Operations,300,520.5,479,0.888,0.813,1020
155,2013-12,Operations,310,605.2,439,0.858,0.93,597
155,2014-01,Operations,310,580.8,346,0.914,0.844,1094
155,2014-02,Operations,280,383.8,548,0.8,0.922,489
155,2014-03,Operations,310,496.7,276,0.879,0.921,967
155,2014-04,Operations,300,368.8,389,0.932,0.925,401
155,2014-05,Operations,310,344.0,632,0.826,0.904,512
155,2014-06,Operations,300,538.1,629,0.757,0.852,559
155,2014-07,Operations,310,590.3,254,0.873,0.957,646
155,2014-08,Operations,310,451.3,202,0.867,0.888,566
155,2014-09,Operations,300,517.0,120,0.894,0.899,524
155,2014-10,Operations,310,502.8,471,0.73,0.95,808
155,2014-11,Operations,300,572.7,325,0.881,0.81,827
155,2014-12,Operations,310,563.9,319,0.901,0.864,387
156,2005-01,Operations,310,435.6,362,0.806,0.834,559
156,2005-02,Operations,280,389.7,277,0.736,0.866,682
156,2005-03,Operations,310,582.4,312,0.773,0.854,582
156,2005-04,Operations,300,429.0,204,0.841,0.909,383
156,2005-05,Operations,310,610.6,213,0.776,0.869,316
156,2005-06,Operations,300,310.1,490,0.885,0.856,785
156,2005-07,Operations,310,578.2,184,0.815,0.887,896
156,2005-08,Operations,310,492.4,296,0.966,0.788,510
156,2005-09,Operations,300,307.2,319,0.811,0.907,806
156,2005-10,Operations,310,610.3,586,0.808,0.953,613
156,2005-11,Operations,300,576.0,233,0.776,0.834,568
156,2005-12,Operations,310,540.0,393,0.871,0.952,855
156,2006-01,Operations,310,312.6,447,0.762,0.914,471
156,2006-02,Operations,280,516.8,301,0.681,0.848,475
156,2006-03,Operations,310,484.6,543,0.837,0.906,904
156,2006-04,Operations,300,533.0,437,0.892,0.915,708
156,2006-05,Operations,310,396.0,136,0.703,0.797,824
156,2006-06,Operations,300,472.5,289,0.84,0.971,788
156,2006-07,Operations,310,390.1,405,0.964,0.85,995
156,2006-08,Operations,310,477.3,328,0.868,0.808,386
156,2006-09,Operations,300,319.9,398,0.864,0.936,1111
156,2006-10,Operations,310,463.2,401,0.875,0.919,624
156,2006-11,Operations,300,450.9,298,0.908,1.0,212
156,2006-12,Operations,310,486.6,64,0.786,0.912,356
156,2007-01,Operations,310,321.8,247,0.842,0.879,941
156,2007-02,Operations,280,426.6,386,0.777,0.821,394
156,2007-03,Operations,310,331.2,417,0.872,0.945,787
156,2007-04,Operations,300,365.9,277,0.818,0.869,435
156,2007-05,Operations,310,509.4,310,0.761,0.857,1169
156,2007-06,Operations,300,538.2,398,0.797,0.788,323
156,2007-07,Operations,310,477.6,242,0.829,0.941,653
156,2007-08,Operations,310,341.0,480,0.916,0.853,748
156,2007-09,Operations,300,379.0,366,0.804,0.85,584
156,2007-10,Operations,310,465.0,502,0.819,0.84,394
156,2007-11,Operations,300,543.9,173,0.757,0.894,291
156,2007-12,Operations,310,509.4,585,0.818,0.902,319
156,2008-01,Operations,310,606.7,78,0.836,0.836,970
156,2008-02,Operations,290,345.7,220,0.734,0.876,218
156,2008-03,Operations,310,445.4,198,0.897,0.795,317
156,2008-04,Operations,300,493.3,235,0.92,0.901,679
156,2008-05,Operations,310,618.5,400,0.817,0.891,950
156,2008-06,Operations,300,543.2,354,0.805,0.932,935
156,2008-07,Operations,310,317.6,187,0.785,0.946,711
156,2008-08,Operations,310,338.0,310,0.787,0.943,693
156,2008-09,Operations,300,529.0,325,0.845,0.877,474
156,2008-10,Operations,310,343.1,525,0.802,0.876,296
156,2008-11,Operations,300,518.2,240,0.744,0.909,688
156,2008-12,Operations,310,566.2,370,0.725,0.862,914
156,2009-01,Operations,310,323.0,406,0.918,0.888,937
156,2009-02,Operations,280,341.2,550,0.799,0.842,317
156,2009-03,Operations,310,611.8,573,0.774,0.866,56
156,2009-04,Operations,300,372.5,288,0.813,0.795,276
156,2009-05,Operations,310,390.6,518,0.838,0.908,651
156,2009-06,Operations,300,460.3,331,0.736,0.887,144
156,2009-07,Operations,310,434.9,405,0.796,0.913,624
156,2009-08,Operations,310,445.3,395,0.779,0.829,315
156,2009-09,Operations,300,594.2,450,0.873,0.876,559
156,2009-10,Operations,310,474.6,143,0.855,0.878,567
156,2009-11,Operations,300,368.0,395,0.816,0.959,501
156,2009-12,Operations,310,347.0,144,0.902,0.868,654
156,2010-01,Operations,310,424.1,217,0.837,0.905,662
156,2010-02,Operations,280,547.5,361,0.841,0.984,256
156,2010-03,Operations,310,496.2,330,0.861,0.898,487
156,2010-04,Operations,300,343.1,451,0.794,0.982,530
156,2010-05,Operations,310,589.1,103,0.846,0.996,1118
156,2010-06,Operations,300,516.9,249,0.831,0.971,679
156,2010-07,Operations,310,545.7,448,0.898,0.943,492
156,2010-08,Operations,310,483.0,271,0.886,0.926,789
156,2010-09,Operations,300,578.5,102,0.864,0.837,388
156,2010-10,Operations,310,327.2,281,0.748,0.869,835
156,2010-11,Operations,300,510.3,496,0.885,0.95,786
156,2010-12,Operations,310,334.1,300,0.856,0.86,777
156,2011-01,Operations,310,505.1,166,0.722,0.905,1256
156,2011-02,Operations,280,309.1,129,0.863,0.916,716
156,2011-03,Operations,310,382.5,153,0.875,0.899,755
156,2011-04,Operations,300,311.7,120,0.929,0.99,1098
156,2011-05,Operations,310,566.7,318,0.903,0.892,482
156,2011-06,Operations,300,436.0,145,0.721,1.0,558
156,2011-07,Operations,310,380.3,298,0.844,0.903,280
156,2011-08,Operations,310,538.9,453,0.85,0.899,145
156,2011-09,Operations,300,452.9,261,0.793,0.858,649
156,2011-10,Operations,310,515.5,278,0.911,0.902,289
156,2011-11,Operations,300,398.4,362,0.87,0.85,392
156,2011-12,Operations,310,447.2,353,0.852,0.866,857
156,2012-01,Operations,310,534.7,438,0.802,0.876,605
156,2012-02,Operations,290,314.5,259,0.882,0.858,1025
156,2012-03,Operations,310,422.7,190,0.787,0.927,557
156,2012-04,Operations,300,359.4,405,0.844,0.86,1038
156,2012-05,Operations,310,518.3,425,0.793,0.847,1002
156,2012-06,Operations,300,487.2,405,0.884,0.829,574
156,2012-07,Operations,310,548.6,394,0.779,0.855,317
156,2012-08,Operations,310,507.9,75,0.918,0.888,847
156,2012-09,Operations,300,542.2,371,0.75,0.925,335
156,2012-10,Operations,310,494.3,255,0.869,0.837,826
156,2012-11,Operations,300,350.7,83,0.89,0.945,511
156,2012-12,Operations,310,485.5,313,0.845,0.948,557
156,2013-01,Operations,310,415.2,321,0.783,0.963,548
156,2013-02,Operations,280,351.9,297,0.789,0.957,405
156,2013-03,Operations,310,407.8,280,0.779,0.914,492
156,2013-04,Operations,300,459.1,297,0.791,0.877,585
156,2013-05,Operations,310,572.9,262,0.749,0.923,488
156,2013-06,Operations,300,480.1,487,0.824,0.853,563
156,2013-07,Operations,310,331.0,127,0.78,0.856,541
156,2013-08,Operations,310,402.6,164,0.867,0.904,710
156,2013-09,Operations,300,594.4,45,0.807,0.972,1020
156,2013-10,Operations,310,461.5,191,0.702,0.875,772
156,2013-11,Operations,300,464.4,120,0.813,0.869,349
156,2013-12,Operations,310,432.7,456,0.853,0.913,958
156,2014-01,Operations,310,580.1,303,0.85,0.845,832
156,2014-02,Operations,280,381.9,560,0.847,0.86,718
156,2014-03,Operations,310,463.9,408,0.791,0.984,737
156,2014-04,Operations,300,590.6,171,0.784,0.936,0
156,2014-05,Operations,310,593.6,527,0.784,0.958,648
156,2014-06,Operations,300,354.3,174,0.888,0.931,683
156,2014-07,Operations,310,438.5,412,0.886,0.985,603
156,2014-08,Operations,310,471.7,171,0.834,0.94,1128
156,2014-09,Operations,300,308.3,525,0.837,0.934,494
156,2014-10,Operations,310,512.3,181,0.894,1.0,688
156,2014-11,Operations,300,544.7,910,0.899,0.975,725
156,2014-12,Operations,310,388.1,308,0.835,0.898,379
157,2005-01,Software Development,310,578.4,187,0.78,0.861,608
157,2005-02,Software Development,280,423.2,292,0.846,0.893,1018
157,2005-03,Software Development,310,312.3,57,0.838,0.886,109
157,2005-04,Software Development,300,421.1,280,0.851,0.907,606
157,2005-05,Software Development,310,526.8,289,0.888,0.875,815
157,2005-06,Software Development,300,327.6,296,0.883,0.839,502
157,2005-07,Software Development,310,324.9,244,0.927,0.896,584
157,2005-08,Software Development,310,378.6,399,0.857,0.886,623
157,2005-09,Software Development,300,477.3,490,0.819,0.945,415
157,2005-10,Software Development,310,552.4,244,0.899,0.875,705
157,2005-11,Software Development,300,532.3,233,0.833,0.928,793
157,2005-12,Software Development,310,528.9,430,0.979,0.855,630
157,2006-01,Software Development,310,482.3,464,0.802,0.894,481
157,2006-02,Software Development,280,451.4,374,0.813,0.911,502
157,2006-03,Software Development,310,329.2,507,0.868,0.809,580
157,2006-04,Software Development,300,532.6,612,0.811,0.865,651
157,2006-05,Software Development,310,433.0,262,0.864,0.909,259
157,2006-06,Software Development,300,592.4,285,0.787,0.985,435
157,2006-07,Software Development,310,378.0,474,0.757,0.859,394
157,2006-08,Software Development,310,365.6,532,0.949,0.848,1238
157,2006-09,Software Development,300,465.3,669,0.864,0.883,441
157,2006-10,Software Development,310,398.5,366,0.849,0.953,867
157,2006-11,Software Development,300,591.2,404,0.874,0.901,928
157,2006-12,Software Development,310,471.8,336,0.934,0.867,646
157,2007-01,Software Development,310,383.7,322,0.839,0.946,689
157,2007-02,Software Development,280,556.7,273,0.823,0.834,318
157,2007-03,Software Development,310,347.2,248,0.824,0.906,474
157,2007-04,Software Development,300,304.9,366,0.907,0.855,560
